time,open,high,low,close,volume
2021-03-18 19:45:00,329.082252673,329.082252673,328.922581517,328.922581517,754
2021-03-18 19:30:00,328.722992572,328.922581517,328.722992572,328.922581517,687
2021-03-18 19:15:00,328.643057199,328.80282815,328.633177546,328.742951466,2859
2021-03-18 19:00:00,328.952519859,328.952519859,328.822787044,328.822787044,903
2021-03-18 18:45:00,329.002417095,329.002417095,328.922581517,328.922581517,810
2021-03-18 18:30:00,328.972478753,328.972478753,328.703033677,328.703033677,1149
2021-03-18 18:15:00,329.132149909,329.132149909,328.952519859,329.072273226,3487
2021-03-18 18:00:00,329.341718302,329.391615538,329.132149909,329.132149909,3307
2021-03-18 17:45:00,329.172067698,329.321759407,329.172067698,329.321759407,4885
2021-03-18 17:15:00,329.122170462,329.172067698,329.122170462,329.172067698,603
2021-03-18 17:00:00,328.902622622,329.032355437,328.892643175,328.942540411,8509
2021-03-18 16:45:00,329.102211567,329.102211567,328.752930914,328.752930914,15013
2021-03-18 16:30:00,329.271862171,329.321759407,328.852725386,329.271862171,11481
2021-03-18 16:15:00,328.683074783,329.919927476,328.683074783,328.992437648,234562
2021-03-18 16:00:00,328.653136441,328.902622622,328.094287395,328.673095336,547826
2021-03-18 15:45:00,329.461471669,329.611163377,328.506139183,328.603239205,260042
2021-03-18 15:30:00,329.60118393,329.660960819,328.91260207,329.501389458,173065
2021-03-18 15:15:00,330.00036182,330.150053529,329.261882724,329.730916745,202049
2021-03-18 15:00:00,329.203003985,330.259827449,329.20200604,330.005351544,193705
2021-03-18 14:45:00,330.100156293,330.32968358,328.842745939,329.211985487,309332
2021-03-18 14:30:00,331.12803936,331.134825384,330.080097604,330.120115187,184261
2021-03-18 14:15:00,331.846559563,331.866518457,331.12803936,331.167957149,91006
2021-03-18 14:00:00,331.74676509,331.936374588,331.607052828,331.886477352,65571
2021-03-18 13:45:00,331.467340567,331.786682879,331.3475872,331.74676509,80858
2021-03-18 13:30:00,331.177936596,331.615036386,331.108080466,331.507258356,68041
2021-03-18 13:15:00,330.988327099,331.377525542,330.988327099,331.167957149,146869
2021-03-18 13:00:00,331.437402225,331.468837484,330.778758706,330.988327099,149380
2021-03-18 12:45:00,331.891467075,331.976292377,331.362556371,331.427422778,171397
2021-03-18 12:30:00,332.14594298,332.14594298,331.846559563,331.916415693,139602
2021-03-18 12:15:00,331.916415693,332.175881322,331.916415693,332.135963533,132006
2021-03-18 12:00:00,331.676908959,331.986271824,331.666929512,331.901446522,175331
2021-03-18 11:45:00,331.537196698,331.806641774,331.417443331,331.656950065,146822
2021-03-18 11:30:00,331.267751622,331.497278909,331.23781328,331.497278909,107392
2021-03-18 11:15:00,331.038224335,331.397484436,330.958388757,331.267751622,179691
2021-03-18 11:00:00,331.028244888,331.227833833,330.858594284,330.988426893,102850
2021-03-18 10:45:00,330.778758706,331.3475872,330.559210867,331.078142124,177213
2021-03-18 10:30:00,330.399539711,331.048203782,330.199950765,330.808697048,172889
2021-03-18 10:15:00,330.399539711,330.429478052,329.850670112,330.429478052,198351
2021-03-18 10:00:00,330.639046445,330.698923128,329.719739764,330.400737244,248955
2021-03-18 09:45:00,329.621142825,330.718882023,329.521348352,330.654015616,423711
2021-03-18 09:30:00,329.621142825,329.740896192,329.52174753,329.641101719,9034
2021-03-18 09:15:00,329.950464584,330.030300162,329.581225036,329.581225036,129582
2021-03-18 09:00:00,330.050259057,330.160032976,329.970423479,330.100156293,10323
2021-03-18 08:45:00,329.821130948,330.100156293,329.821130948,329.880608453,16274
2021-03-18 08:30:00,329.830711217,329.880608453,329.760855086,329.880608453,3199
2021-03-18 08:15:00,329.830711217,331.387504989,329.681119303,329.870629006,48325
2021-03-18 08:00:00,329.770834534,329.920526242,329.681019508,329.830711217,12225
2021-03-18 07:45:00,330.150053529,330.150053529,329.700978403,329.800772875,4290
2021-03-18 07:30:00,330.269806896,330.269806896,330.179991871,330.179991871,2291
2021-03-18 07:15:00,330.639046445,330.639046445,330.289765791,330.289765791,5869
2021-03-18 07:00:00,330.718882023,330.72886147,330.688943681,330.72886147,743
2021-03-18 06:45:00,330.61908755,330.61908755,330.61908755,330.61908755,100
2021-03-18 06:30:00,330.449436947,330.639046445,330.4394575,330.639046445,1700
2021-03-18 06:00:00,330.389560263,330.389560263,330.32968358,330.32968358,700
2021-03-18 05:45:00,330.379580816,330.449436947,330.379580816,330.449436947,1600
2021-03-18 05:30:00,330.379580816,330.389560263,330.379580816,330.389560263,2300
2021-03-18 05:15:00,329.980402926,330.279786344,329.980402926,330.279786344,2000
2021-03-18 05:00:00,330.080197398,330.090176846,329.870629006,329.870629006,900
2021-03-18 04:45:00,330.309724685,330.399539711,330.299745238,330.32968358,2000
2021-03-18 04:30:00,330.499334183,330.499334183,330.449436947,330.449436947,400
2021-03-18 04:15:00,330.419498605,330.569190314,330.419498605,330.569190314,400
2021-03-17 20:00:00,330.718882023,330.878553179,330.718882023,330.878553179,5555
2021-03-17 19:45:00,330.668984786,330.778758706,330.668984786,330.708902575,1622
2021-03-17 19:30:00,330.399539711,330.569190314,330.319704133,330.569190314,2918
2021-03-17 19:15:00,330.449436947,330.459416394,330.389560263,330.389560263,601
2021-03-17 19:00:00,330.269806896,330.319704133,330.269806896,330.319704133,2604
2021-03-17 18:45:00,330.319704133,330.319704133,330.319704133,330.319704133,106
2021-03-17 18:30:00,330.319704133,330.379580816,330.319704133,330.359621922,1248
2021-03-17 18:15:00,330.020320715,330.32968358,330.020320715,330.319704133,3797
2021-03-17 18:00:00,330.020320715,330.030300162,330.020320715,330.030300162,520
2021-03-17 17:30:00,330.030300162,330.030300162,330.030300162,330.030300162,127
2021-03-17 17:00:00,330.090176846,330.179991871,329.980402926,329.980402926,2570
2021-03-17 16:45:00,330.090176846,330.090176846,330.020320715,330.020320715,14121
2021-03-17 16:30:00,330.090176846,330.090176846,330.090176846,330.090176846,16102
2021-03-17 16:15:00,330.050259057,330.309724685,330.020320715,330.199950765,119415
2021-03-17 16:00:00,329.611163377,330.11013574,329.501389458,330.080197398,269905
2021-03-17 15:45:00,329.790793428,330.269806896,329.541307247,329.591204483,220322
2021-03-17 15:30:00,329.890587901,330.050658235,329.551286694,329.810752323,90553
2021-03-17 15:15:00,330.11013574,330.279786344,329.750875639,329.855659835,179998
2021-03-17 15:00:00,330.21990966,330.319704133,329.860649559,330.090176846,183616
2021-03-17 14:45:00,329.211985487,330.309724685,328.992437648,330.245756428,174725
2021-03-17 14:30:00,330.171509341,330.199950765,329.231944382,329.232642943,265407
2021-03-17 14:15:00,328.623198099,330.349642474,328.563321416,330.150053529,396621
2021-03-17 14:00:00,328.58328031,328.722992572,328.40365026,328.483485838,106188
2021-03-17 13:45:00,328.623198099,328.732972019,328.513424179,328.582980927,34089
2021-03-17 13:30:00,328.663115888,328.752930914,328.483485838,328.633177546,209159
2021-03-17 13:15:00,328.69305423,328.782869255,328.553441763,328.663115888,47277
2021-03-17 13:00:00,328.703033677,328.852725386,328.603239205,328.713013125,169843
2021-03-17 12:45:00,329.162088251,329.162088251,328.683074783,328.742951466,75318
2021-03-17 12:30:00,329.301800513,329.370159726,329.117180738,329.117180738,107398
2021-03-17 12:15:00,329.072273226,329.481430563,329.062293778,329.291421887,117012
2021-03-17 12:00:00,329.022375989,329.251903276,328.942640206,329.092132326,107612
2021-03-17 11:45:00,328.603239205,329.112191015,328.603239205,328.952519859,100608
2021-03-17 11:30:00,328.263937998,328.643156994,328.209051038,328.623198099,48916
2021-03-17 11:15:00,327.814862872,328.495261585,327.754986188,328.283896893,177852
2021-03-17 11:00:00,327.725047846,328.0743285,327.705088952,327.852784771,66982
2021-03-17 10:45:00,328.643156994,328.653136441,327.774945083,327.824842319,113595
